user_id,test_group,credit_score_bucket,income_level,has_login,has_viewed_dashboard,has_clicked_credit_health,has_started_app,has_submitted_app,is_converted,application_amount
USER_01658,control,Good,Medium,1,1,0,0,0,0,
USER_01659,control,Good,Low,1,1,1,0,0,0,
USER_01660,treatment,Fair,Low,1,1,0,0,0,0,
USER_01661,control,Good,Medium,1,1,1,0,0,0,
USER_01662,control,Poor,Medium,1,1,1,0,0,0,
USER_01663,treatment,Fair,High,1,1,1,0,0,0,
USER_01664,control,Poor,Medium,1,1,1,0,0,0,
USER_01665,treatment,Excellent,Low,1,1,1,1,1,1,9080.0
USER_01666,treatment,Good,High,1,1,1,1,1,1,18747.0
USER_01667,control,Fair,High,1,1,0,0,0,0,
USER_01668,treatment,Excellent,Medium,1,1,1,1,1,1,6577.0
USER_01669,control,Fair,Low,1,1,1,0,0,0,
USER_01670,treatment,Poor,Medium,1,1,0,0,0,0,
USER_01671,treatment,Excellent,High,1,1,0,0,0,0,
USER_01672,control,Good,Medium,1,1,0,0,0,0,
USER_01673,treatment,Excellent,Medium,1,1,1,1,1,1,12259.0
USER_01674,control,Good,Medium,1,1,1,0,0,0,
USER_01675,control,Excellent,Medium,1,1,1,0,0,0,
USER_01676,treatment,Fair,Low,1,1,1,0,0,0,
USER_01677,control,Good,Medium,1,1,0,0,0,0,
USER_01678,treatment,Fair,Medium,1,1,0,0,0,0,
USER_01679,control,Good,Medium,1,1,1,0,0,0,
USER_01680,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_01681,control,Good,Medium,1,1,0,0,0,0,
USER_01682,treatment,Good,High,1,1,1,1,1,1,13676.0
USER_01683,control,Good,Low,1,1,1,0,0,0,
USER_01684,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_01685,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01686,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01687,treatment,Excellent,High,1,1,1,1,1,1,12220.0
USER_01688,treatment,Poor,Medium,1,1,1,0,0,0,
USER_01689,control,Good,High,1,1,0,0,0,0,
USER_01690,control,Fair,Medium,1,1,1,0,0,0,
USER_01691,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_01692,treatment,Excellent,Medium,1,1,1,1,1,1,13780.0
USER_01693,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_01694,control,Fair,Medium,1,1,0,0,0,0,
USER_01695,treatment,Good,Low,1,1,0,0,0,0,
USER_01696,control,Excellent,Medium,1,1,0,0,0,0,
USER_01697,treatment,Excellent,Medium,1,1,1,1,1,1,9819.0
USER_01698,control,Excellent,Medium,1,1,0,0,0,0,
USER_01699,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01700,control,Good,High,1,1,0,0,0,0,
USER_01701,treatment,Good,High,1,1,0,0,0,0,
USER_01702,control,Fair,Medium,1,1,0,0,0,0,
USER_01703,control,Excellent,High,1,1,0,0,0,0,
USER_01704,treatment,Good,Medium,1,1,1,0,0,0,
USER_01705,control,Fair,Medium,1,1,0,0,0,0,
USER_01706,control,Fair,Medium,1,1,1,0,0,0,
USER_01707,control,Good,High,1,1,0,0,0,0,
USER_01708,control,Poor,Low,1,1,1,0,0,0,
USER_01709,control,Excellent,High,1,1,1,0,0,0,
USER_01710,treatment,Good,Medium,1,1,1,0,0,0,
USER_01711,treatment,Good,Medium,1,1,1,1,1,1,16744.0
USER_01712,treatment,Fair,Low,1,1,1,0,0,0,
USER_01713,control,Good,Medium,1,1,1,0,0,0,
USER_01714,control,Fair,Medium,1,1,1,0,0,0,
USER_01715,control,Poor,Medium,1,1,0,0,0,0,
USER_01716,control,Good,High,1,1,0,0,0,0,
USER_01717,treatment,Good,High,1,1,1,0,0,0,
USER_01718,control,Fair,Medium,1,1,0,0,0,0,
USER_01719,treatment,Good,Low,1,1,1,1,1,1,13689.0
USER_01720,control,Excellent,Low,1,1,0,0,0,0,
USER_01721,treatment,Excellent,Medium,1,1,1,1,1,1,12649.0
USER_01722,control,Fair,High,1,1,1,0,0,0,
USER_01723,control,Good,High,1,1,1,0,0,0,
USER_01724,control,Good,Medium,1,1,0,0,0,0,
USER_01725,control,Fair,Medium,1,1,1,0,0,0,
USER_01726,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_01727,treatment,Excellent,High,1,1,1,1,1,1,9898.0
USER_01728,treatment,Fair,Low,1,1,1,0,0,0,
USER_01729,control,Good,Medium,1,1,1,0,0,0,
USER_01730,treatment,Excellent,High,1,1,1,0,0,0,
USER_01731,control,Fair,High,1,1,0,0,0,0,
USER_01732,control,Excellent,Medium,1,1,0,0,0,0,
USER_01733,treatment,Excellent,High,1,1,1,0,0,0,
USER_01734,treatment,Fair,High,1,1,1,0,0,0,
USER_01735,control,Excellent,High,1,1,0,0,0,0,
USER_01736,treatment,Good,High,1,1,1,1,1,1,15359.0
USER_01737,control,Good,High,1,1,1,0,0,0,
USER_01738,control,Good,Medium,1,1,0,0,0,0,
USER_01739,treatment,Excellent,High,1,1,1,0,0,0,
USER_01740,treatment,Excellent,Medium,1,1,1,1,1,1,14442.0
USER_01741,control,Good,Medium,1,1,0,0,0,0,
USER_01742,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01743,treatment,Good,Medium,1,1,1,1,1,1,5313.0
USER_01744,treatment,Good,Medium,1,1,0,0,0,0,
USER_01745,treatment,Poor,Low,1,1,1,0,0,0,
USER_01746,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01747,control,Fair,Low,1,1,1,0,0,0,
USER_01748,control,Excellent,Medium,1,1,0,0,0,0,
USER_01749,treatment,Good,Medium,1,1,1,1,1,1,11831.0
USER_01750,control,Fair,High,1,1,0,0,0,0,
USER_01751,treatment,Poor,Medium,1,1,1,0,0,0,
USER_01752,treatment,Good,Low,1,1,0,0,0,0,
USER_01753,control,Excellent,Low,1,1,1,0,0,0,
USER_01754,control,Excellent,Medium,1,1,0,0,0,0,
USER_01755,control,Good,Medium,1,1,0,0,0,0,
USER_01756,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01757,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01758,control,Excellent,High,1,1,0,0,0,0,
USER_01759,treatment,Good,High,1,1,1,0,0,0,
USER_01760,treatment,Fair,Low,1,1,1,1,1,1,5358.0
USER_01761,control,Good,Medium,1,1,0,0,0,0,
USER_01762,control,Fair,Medium,1,1,0,0,0,0,
USER_01763,control,Good,Medium,1,1,1,0,0,0,
USER_01764,treatment,Fair,High,1,1,1,0,0,0,
USER_01765,control,Excellent,High,1,1,0,0,0,0,
USER_01766,control,Poor,Medium,1,1,0,0,0,0,
USER_01767,treatment,Good,Medium,1,1,0,0,0,0,
USER_01768,control,Fair,Low,1,1,0,0,0,0,
USER_01769,treatment,Good,Medium,1,1,0,0,0,0,
USER_01770,treatment,Good,Medium,1,1,1,1,1,1,14765.0
USER_01771,control,Fair,Medium,1,1,1,1,1,1,18507.0
USER_01772,treatment,Good,High,1,1,1,0,0,0,
USER_01773,treatment,Fair,High,1,1,0,0,0,0,
USER_01774,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_01775,treatment,Poor,High,1,1,0,0,0,0,
USER_01776,treatment,Excellent,Low,1,1,1,1,1,1,16214.0
USER_01777,treatment,Good,Medium,1,1,1,0,0,0,
USER_01778,control,Good,High,1,1,0,0,0,0,
USER_01779,control,Fair,Medium,1,1,0,0,0,0,
USER_01780,control,Good,High,1,1,0,0,0,0,
USER_01781,control,Excellent,Medium,1,1,0,0,0,0,
USER_01782,treatment,Fair,Medium,1,1,1,1,1,1,6140.0
USER_01783,treatment,Fair,Low,1,1,1,0,0,0,
USER_01784,treatment,Excellent,Medium,1,1,1,1,1,1,17893.0
USER_01785,control,Excellent,Medium,1,1,0,0,0,0,
USER_01786,treatment,Fair,Low,1,1,0,0,0,0,
USER_01787,treatment,Poor,High,1,1,1,0,0,0,
USER_01788,treatment,Good,Medium,1,1,1,1,1,1,13419.0
USER_01789,control,Good,Medium,1,1,0,0,0,0,
USER_01790,control,Fair,Medium,1,1,0,0,0,0,
USER_01791,control,Fair,High,1,1,0,0,0,0,
USER_01792,control,Excellent,Low,1,1,0,0,0,0,
USER_01793,control,Fair,Medium,1,1,0,0,0,0,
USER_01794,treatment,Good,Low,1,1,1,0,0,0,
USER_01795,control,Good,Medium,1,1,0,0,0,0,
USER_01796,control,Good,Medium,1,1,1,0,0,0,
USER_01797,treatment,Poor,Low,1,1,1,0,0,0,
USER_01798,control,Good,High,1,1,0,0,0,0,
USER_01799,treatment,Fair,High,1,1,1,1,1,1,8714.0
USER_01800,treatment,Excellent,High,1,1,1,0,0,0,
USER_01801,control,Fair,Low,1,1,0,0,0,0,
USER_01802,control,Good,Low,1,1,1,0,0,0,
USER_01803,control,Good,Low,1,1,1,0,0,0,
USER_01804,control,Good,High,1,1,1,0,0,0,
USER_01805,control,Fair,Medium,1,1,1,0,0,0,
USER_01806,control,Good,High,1,1,1,1,1,1,15430.0
USER_01807,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01808,control,Excellent,Medium,1,1,1,0,0,0,
USER_01809,control,Fair,High,1,1,1,0,0,0,
USER_01810,treatment,Good,Medium,1,1,1,0,0,0,
USER_01811,treatment,Good,Medium,1,1,1,0,0,0,
USER_01812,treatment,Good,Low,1,1,1,0,0,0,
USER_01813,control,Good,Medium,1,1,0,0,0,0,
USER_01814,control,Excellent,Medium,1,1,0,0,0,0,
USER_01815,treatment,Poor,Medium,1,1,1,0,0,0,
USER_01816,treatment,Good,Medium,1,1,1,1,1,1,17138.0
USER_01817,control,Fair,High,1,1,0,0,0,0,
USER_01818,control,Poor,Medium,1,1,1,0,0,0,
USER_01819,treatment,Good,Medium,1,1,1,1,1,1,12817.0
USER_01820,treatment,Fair,High,1,1,1,0,0,0,
USER_01821,control,Fair,High,1,1,1,0,0,0,
USER_01822,treatment,Good,Medium,1,1,1,0,0,0,
USER_01823,treatment,Good,Medium,1,1,1,1,1,1,15817.0
USER_01824,control,Good,Medium,1,1,0,0,0,0,
USER_01825,treatment,Good,Medium,1,1,1,0,0,0,
USER_01826,control,Excellent,Medium,1,1,0,0,0,0,
USER_01827,treatment,Good,High,1,1,0,0,0,0,
USER_01828,treatment,Poor,Medium,1,1,1,1,1,1,8652.0
USER_01829,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01830,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01831,control,Fair,Medium,1,1,1,0,0,0,
USER_01832,control,Good,Medium,1,1,0,0,0,0,
USER_01833,control,Good,High,1,1,1,0,0,0,
USER_01834,treatment,Good,Medium,1,1,1,1,1,1,7320.0
USER_01835,control,Good,Low,1,1,1,1,1,1,16027.0
USER_01836,treatment,Excellent,High,1,1,1,1,1,1,17184.0
USER_01837,control,Excellent,Medium,1,1,0,0,0,0,
USER_01838,control,Fair,Medium,1,1,0,0,0,0,
USER_01839,control,Fair,Medium,1,1,0,0,0,0,
USER_01840,treatment,Excellent,Medium,1,1,1,1,1,1,13338.0
USER_01841,control,Good,Low,1,1,0,0,0,0,
USER_01842,control,Good,High,1,1,1,0,0,0,
USER_01843,control,Good,Medium,1,1,0,0,0,0,
USER_01844,control,Excellent,Medium,1,1,1,0,0,0,
USER_01845,control,Fair,Medium,1,1,0,0,0,0,
USER_01846,control,Fair,Medium,1,1,1,0,0,0,
USER_01847,treatment,Good,Medium,1,1,0,0,0,0,
USER_01848,control,Excellent,High,1,1,0,0,0,0,
USER_01849,control,Fair,Low,1,1,1,0,0,0,
USER_01850,control,Fair,Low,1,1,0,0,0,0,
USER_01851,treatment,Fair,High,1,1,0,0,0,0,
USER_01852,treatment,Good,Medium,1,1,1,0,0,0,
USER_01853,treatment,Good,Medium,1,1,1,0,0,0,
USER_01854,control,Fair,High,1,1,0,0,0,0,
USER_01855,control,Good,High,1,1,0,0,0,0,
USER_01856,control,Fair,Medium,1,1,1,0,0,0,
USER_01857,control,Fair,Medium,1,1,0,0,0,0,
USER_01858,control,Poor,Low,1,1,0,0,0,0,
USER_01859,control,Fair,Medium,1,1,1,0,0,0,
USER_01860,control,Poor,Medium,1,1,1,0,0,0,
USER_01861,control,Good,Medium,1,1,0,0,0,0,
USER_01862,treatment,Fair,Low,1,1,1,0,0,0,
USER_01863,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01864,treatment,Fair,Medium,1,1,0,0,0,0,
USER_01865,control,Good,Medium,1,1,0,0,0,0,
USER_01866,treatment,Good,High,1,1,0,0,0,0,
USER_01867,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01868,control,Excellent,Medium,1,1,1,0,0,0,
USER_01869,control,Fair,Low,1,1,0,0,0,0,
USER_01870,control,Excellent,High,1,1,1,1,1,1,13895.0
USER_01871,control,Good,Medium,1,1,0,0,0,0,
USER_01872,control,Fair,Low,1,1,0,0,0,0,
USER_01873,control,Good,Low,1,1,0,0,0,0,
USER_01874,control,Fair,High,1,1,0,0,0,0,
USER_01875,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01876,treatment,Poor,Medium,1,1,1,0,0,0,
USER_01877,control,Excellent,Medium,1,1,0,0,0,0,
USER_01878,control,Good,Medium,1,1,0,0,0,0,
USER_01879,control,Good,High,1,1,0,0,0,0,
USER_01880,treatment,Fair,Low,1,1,1,0,0,0,
USER_01881,control,Good,Medium,1,1,0,0,0,0,
USER_01882,treatment,Good,Medium,1,1,1,0,0,0,
USER_01883,treatment,Fair,High,1,1,1,0,0,0,
USER_01884,control,Good,Medium,1,1,0,0,0,0,
USER_01885,treatment,Excellent,High,1,1,1,1,1,1,17122.0
USER_01886,control,Good,Medium,1,1,0,0,0,0,
USER_01887,treatment,Good,Low,1,1,0,0,0,0,
USER_01888,control,Fair,Medium,1,1,0,0,0,0,
USER_01889,treatment,Poor,Low,1,1,1,0,0,0,
USER_01890,treatment,Excellent,High,1,1,1,1,1,1,17168.0
USER_01891,treatment,Good,High,1,1,1,0,0,0,
USER_01892,treatment,Excellent,Medium,1,1,1,1,1,1,16071.0
USER_01893,control,Excellent,Low,1,1,1,1,1,1,13762.0
USER_01894,control,Good,Medium,1,1,0,0,0,0,
USER_01895,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01896,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01897,control,Good,Low,1,1,0,0,0,0,
USER_01898,treatment,Good,Medium,1,1,1,0,0,0,
USER_01899,treatment,Fair,Medium,1,1,1,1,1,1,6184.0
USER_01900,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01901,treatment,Good,Medium,1,1,1,0,0,0,
USER_01902,treatment,Fair,Low,1,1,1,0,0,0,
USER_01903,treatment,Excellent,High,1,1,1,0,0,0,
USER_01904,control,Excellent,High,1,1,0,0,0,0,
USER_01905,control,Fair,Medium,1,1,0,0,0,0,
USER_01906,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01907,treatment,Good,Medium,1,1,1,1,1,1,18593.0
USER_01908,treatment,Excellent,High,1,1,1,0,0,0,
USER_01909,control,Good,Medium,1,1,0,0,0,0,
USER_01910,control,Good,Medium,1,1,1,0,0,0,
USER_01911,treatment,Good,High,1,1,1,0,0,0,
USER_01912,control,Excellent,Low,1,1,0,0,0,0,
USER_01913,control,Fair,Medium,1,1,1,0,0,0,
USER_01914,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01915,control,Poor,High,1,1,0,0,0,0,
USER_01916,treatment,Good,Medium,1,1,0,0,0,0,
USER_01917,control,Good,Medium,1,1,1,0,0,0,
USER_01918,control,Good,Medium,1,1,0,0,0,0,
USER_01919,treatment,Good,High,1,1,1,0,0,0,
USER_01920,control,Fair,Medium,1,1,1,0,0,0,
USER_01921,control,Poor,Low,1,1,0,0,0,0,
USER_01922,control,Good,Medium,1,1,0,0,0,0,
USER_01923,control,Poor,Medium,1,1,0,0,0,0,
USER_01924,treatment,Excellent,High,1,1,1,1,1,1,16572.0
USER_01925,treatment,Good,High,1,1,1,1,1,1,12851.0
USER_01926,control,Excellent,Medium,1,1,1,0,0,0,
USER_01927,treatment,Poor,Low,1,1,0,0,0,0,
USER_01928,treatment,Fair,High,1,1,1,0,0,0,
USER_01929,control,Good,Medium,1,1,1,0,0,0,
USER_01930,control,Good,Medium,1,1,1,0,0,0,
USER_01931,control,Excellent,Medium,1,1,0,0,0,0,
USER_01932,treatment,Fair,High,1,1,1,0,0,0,
USER_01933,control,Excellent,High,1,1,0,0,0,0,
USER_01934,treatment,Good,Medium,1,1,1,0,0,0,
USER_01935,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01936,treatment,Poor,Medium,1,1,1,0,0,0,
USER_01937,control,Excellent,Medium,1,1,0,0,0,0,
USER_01938,control,Poor,Medium,1,1,0,0,0,0,
USER_01939,control,Good,Medium,1,1,0,0,0,0,
USER_01940,control,Good,High,1,1,0,0,0,0,
USER_01941,treatment,Good,High,1,1,1,0,0,0,
USER_01942,treatment,Good,Medium,1,1,1,0,0,0,
USER_01943,control,Poor,Medium,1,1,0,0,0,0,
USER_01944,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_01945,treatment,Poor,Medium,1,1,1,0,0,0,
USER_01946,treatment,Poor,Medium,1,1,1,0,0,0,
USER_01947,treatment,Good,Medium,1,1,1,0,0,0,
USER_01948,control,Poor,Medium,1,1,0,0,0,0,
USER_01949,treatment,Good,High,1,1,1,1,1,1,18298.0
USER_01950,treatment,Excellent,High,1,1,0,0,0,0,
USER_01951,control,Good,Medium,1,1,1,0,0,0,
USER_01952,treatment,Good,Low,1,1,0,0,0,0,
USER_01953,control,Good,Low,1,1,0,0,0,0,
USER_01954,control,Excellent,Medium,1,1,0,0,0,0,
USER_01955,treatment,Poor,High,1,1,1,0,0,0,
USER_01956,control,Good,Medium,1,1,0,0,0,0,
USER_01957,treatment,Excellent,Low,1,1,0,0,0,0,
USER_01958,treatment,Excellent,High,1,1,0,0,0,0,
USER_01959,control,Fair,Medium,1,1,0,0,0,0,
USER_01960,treatment,Good,High,1,1,1,1,1,1,6880.0
USER_01961,treatment,Good,Medium,1,1,1,0,0,0,
USER_01962,control,Excellent,Medium,1,1,0,0,0,0,
USER_01963,control,Fair,Medium,1,1,1,0,0,0,
USER_01964,control,Good,Medium,1,1,1,0,0,0,
USER_01965,control,Fair,Medium,1,1,1,0,0,0,
USER_01966,treatment,Excellent,Medium,1,1,1,1,1,1,10746.0
USER_01967,control,Fair,Low,1,1,1,0,0,0,
USER_01968,control,Good,High,1,1,0,0,0,0,
USER_01969,treatment,Excellent,Medium,1,1,1,1,1,1,9915.0
USER_01970,treatment,Good,High,1,1,0,0,0,0,
USER_01971,control,Fair,Medium,1,1,0,0,0,0,
USER_01972,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_01973,control,Fair,Medium,1,1,0,0,0,0,
USER_01974,treatment,Excellent,Low,1,1,1,0,0,0,
USER_01975,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_01976,treatment,Good,Low,1,1,1,1,1,1,13707.0
USER_01977,treatment,Good,Low,1,1,1,0,0,0,
USER_01978,control,Good,Medium,1,1,0,0,0,0,
USER_01979,treatment,Good,Medium,1,1,0,0,0,0,
USER_01980,treatment,Good,Low,1,1,1,1,1,1,17493.0
USER_01981,control,Excellent,High,1,1,0,0,0,0,
USER_01982,control,Excellent,Low,1,1,0,0,0,0,
USER_01983,treatment,Good,High,1,1,1,1,1,1,19187.0
USER_01984,treatment,Fair,Low,1,1,1,0,0,0,
USER_01985,treatment,Fair,Medium,1,1,1,0,0,0,
USER_01986,control,Good,Low,1,1,1,1,1,1,12361.0
USER_01987,treatment,Excellent,High,1,1,1,1,1,1,7384.0
USER_01988,control,Excellent,Medium,1,1,0,0,0,0,
USER_01989,treatment,Good,High,1,1,1,1,1,1,19237.0
USER_01990,control,Excellent,Medium,1,1,0,0,0,0,
USER_01991,control,Excellent,Medium,1,1,0,0,0,0,
USER_01992,control,Fair,Medium,1,1,0,0,0,0,
USER_01993,treatment,Poor,High,1,1,1,0,0,0,
USER_01994,treatment,Good,High,1,1,1,1,1,1,15659.0
USER_01995,control,Good,Medium,1,1,1,1,1,1,11608.0
USER_01996,control,Poor,Medium,1,1,1,0,0,0,
USER_01997,treatment,Fair,Medium,1,1,0,0,0,0,
USER_01998,treatment,Excellent,Medium,1,1,1,1,1,1,17975.0
USER_01999,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02000,treatment,Good,Medium,1,1,1,0,0,0,
USER_02001,treatment,Good,High,1,1,1,1,1,1,6029.0
USER_02002,treatment,Excellent,High,1,1,1,1,1,1,10274.0
USER_02003,treatment,Good,Medium,1,1,0,0,0,0,
USER_02004,control,Excellent,Low,1,1,1,0,0,0,
USER_02005,treatment,Good,Medium,1,1,1,1,1,1,11363.0
USER_02006,treatment,Good,Medium,1,1,1,0,0,0,
USER_02007,treatment,Excellent,High,1,1,1,0,0,0,
USER_02008,treatment,Good,Low,1,1,1,1,1,1,9110.0
USER_02009,treatment,Good,High,1,1,1,0,0,0,
USER_02010,control,Fair,Medium,1,1,1,0,0,0,
USER_02011,control,Good,High,1,1,1,0,0,0,
USER_02012,control,Excellent,Low,1,1,0,0,0,0,
USER_02013,control,Fair,Medium,1,1,0,0,0,0,
USER_02014,treatment,Excellent,Medium,1,1,1,1,1,1,12316.0
USER_02015,control,Fair,High,1,1,1,0,0,0,
USER_02016,treatment,Good,Medium,1,1,1,0,0,0,
USER_02017,treatment,Fair,Medium,1,1,1,1,1,1,6535.0
USER_02018,control,Good,High,1,1,0,0,0,0,
USER_02019,treatment,Excellent,Medium,1,1,1,1,1,1,5842.0
USER_02020,treatment,Good,Medium,1,1,1,0,0,0,
USER_02021,control,Fair,Medium,1,1,0,0,0,0,
USER_02022,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02023,treatment,Excellent,Low,1,1,1,1,1,1,18296.0
USER_02024,control,Fair,High,1,1,0,0,0,0,
USER_02025,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02026,treatment,Good,Medium,1,1,1,0,0,0,
USER_02027,control,Fair,Medium,1,1,0,0,0,0,
USER_02028,control,Fair,High,1,1,1,0,0,0,
USER_02029,treatment,Fair,High,1,1,1,1,1,1,18730.0
USER_02030,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02031,control,Fair,Medium,1,1,0,0,0,0,
USER_02032,treatment,Fair,High,1,1,1,0,0,0,
USER_02033,treatment,Poor,High,1,1,1,0,0,0,
USER_02034,treatment,Good,Medium,1,1,1,0,0,0,
USER_02035,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02036,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02037,control,Excellent,Medium,1,1,0,0,0,0,
USER_02038,treatment,Good,Medium,1,1,1,0,0,0,
USER_02039,treatment,Good,Medium,1,1,1,1,1,1,8421.0
USER_02040,control,Good,High,1,1,0,0,0,0,
USER_02041,control,Fair,High,1,1,1,0,0,0,
USER_02042,control,Good,Low,1,1,0,0,0,0,
USER_02043,treatment,Excellent,Low,1,1,1,0,0,0,
USER_02044,control,Fair,Medium,1,1,1,0,0,0,
USER_02045,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02046,control,Fair,Medium,1,1,0,0,0,0,
USER_02047,treatment,Good,Low,1,1,0,0,0,0,
USER_02048,treatment,Fair,Low,1,1,1,0,0,0,
USER_02049,treatment,Good,Medium,1,1,1,1,1,1,13895.0
USER_02050,control,Good,Medium,1,1,0,0,0,0,
USER_02051,treatment,Good,Low,1,1,1,1,1,1,7175.0
USER_02052,control,Good,Medium,1,1,1,0,0,0,
USER_02053,control,Good,Low,1,1,0,0,0,0,
USER_02054,treatment,Good,Low,1,1,0,0,0,0,
USER_02055,control,Fair,Medium,1,1,0,0,0,0,
USER_02056,control,Good,Low,1,1,0,0,0,0,
USER_02057,treatment,Good,High,1,1,0,0,0,0,
USER_02058,treatment,Excellent,High,1,1,1,1,1,1,11277.0
USER_02059,control,Excellent,High,1,1,1,0,0,0,
USER_02060,treatment,Poor,High,1,1,1,0,0,0,
USER_02061,control,Good,Medium,1,1,1,0,0,0,
USER_02062,control,Fair,High,1,1,0,0,0,0,
USER_02063,treatment,Good,High,1,1,1,1,1,1,19491.0
USER_02064,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02065,control,Fair,Medium,1,1,0,0,0,0,
USER_02066,control,Good,Medium,1,1,1,0,0,0,
USER_02067,treatment,Good,Medium,1,1,1,0,0,0,
USER_02068,treatment,Good,Medium,1,1,1,0,0,0,
USER_02069,treatment,Fair,High,1,1,1,0,0,0,
USER_02070,control,Fair,Medium,1,1,1,0,0,0,
USER_02071,treatment,Good,Medium,1,1,1,1,1,1,16861.0
USER_02072,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_02073,control,Good,Medium,1,1,1,0,0,0,
USER_02074,control,Excellent,Medium,1,1,0,0,0,0,
USER_02075,control,Fair,Medium,1,1,0,0,0,0,
USER_02076,control,Good,High,1,1,0,0,0,0,
USER_02077,treatment,Good,Medium,1,1,1,0,0,0,
USER_02078,control,Fair,Low,1,1,0,0,0,0,
USER_02079,control,Good,Medium,1,1,1,0,0,0,
USER_02080,treatment,Good,Medium,1,1,1,1,1,1,13045.0
USER_02081,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02082,control,Good,High,1,1,0,0,0,0,
USER_02083,control,Fair,Medium,1,1,0,0,0,0,
USER_02084,treatment,Good,Low,1,1,1,1,1,1,10536.0
USER_02085,control,Poor,Medium,1,1,1,0,0,0,
USER_02086,control,Excellent,Medium,1,1,0,0,0,0,
USER_02087,treatment,Good,Low,1,1,1,0,0,0,
USER_02088,control,Fair,Low,1,1,0,0,0,0,
USER_02089,control,Poor,Medium,1,1,0,0,0,0,
USER_02090,treatment,Good,High,1,1,1,1,1,1,13662.0
USER_02091,treatment,Good,Medium,1,1,1,0,0,0,
USER_02092,control,Fair,Medium,1,1,1,0,0,0,
USER_02093,treatment,Poor,High,1,1,1,0,0,0,
USER_02094,treatment,Good,Medium,1,1,1,0,0,0,
USER_02095,control,Fair,Medium,1,1,1,0,0,0,
USER_02096,control,Excellent,Medium,1,1,0,0,0,0,
USER_02097,treatment,Fair,High,1,1,1,0,0,0,
USER_02098,control,Good,Medium,1,1,0,0,0,0,
USER_02099,treatment,Good,Medium,1,1,1,0,0,0,
USER_02100,control,Good,Medium,1,1,0,0,0,0,
USER_02101,treatment,Excellent,Low,1,1,1,1,1,1,16225.0
USER_02102,control,Good,Medium,1,1,0,0,0,0,
USER_02103,treatment,Fair,Low,1,1,0,0,0,0,
USER_02104,treatment,Excellent,Medium,1,1,1,1,1,1,10346.0
USER_02105,control,Fair,Medium,1,1,0,0,0,0,
USER_02106,control,Good,Medium,1,1,1,0,0,0,
USER_02107,control,Fair,High,1,1,0,0,0,0,
USER_02108,treatment,Poor,Medium,1,1,1,0,0,0,
USER_02109,control,Good,Medium,1,1,0,0,0,0,
USER_02110,treatment,Good,Low,1,1,1,0,0,0,
USER_02111,treatment,Good,High,1,1,0,0,0,0,
USER_02112,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02113,treatment,Good,High,1,1,1,0,0,0,
USER_02114,treatment,Fair,High,1,1,1,0,0,0,
USER_02115,treatment,Good,Low,1,1,1,0,0,0,
USER_02116,treatment,Fair,Medium,1,1,1,0,0,0,
USER_02117,control,Fair,Low,1,1,0,0,0,0,
USER_02118,control,Good,High,1,1,1,0,0,0,
USER_02119,control,Good,Medium,1,1,1,0,0,0,
USER_02120,control,Fair,Medium,1,1,0,0,0,0,
USER_02121,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_02122,treatment,Fair,High,1,1,1,0,0,0,
USER_02123,treatment,Excellent,High,1,1,1,1,1,1,8731.0
USER_02124,treatment,Fair,Medium,1,1,1,0,0,0,
