user_id,signup_date,credit_score_bucket,income_level,test_group
USER_01509,2024-01-15 00:00:00,Fair,Medium,control
USER_01510,2024-01-09 00:00:00,Good,Medium,treatment
USER_01511,2024-01-15 00:00:00,Fair,Low,control
USER_01512,2024-01-27 00:00:00,Excellent,Medium,control
USER_01513,2024-01-25 00:00:00,Good,Medium,control
USER_01514,2024-01-07 00:00:00,Good,Low,treatment
USER_01515,2024-01-20 00:00:00,Excellent,Medium,control
USER_01516,2024-01-28 00:00:00,Fair,Medium,control
USER_01517,2024-01-07 00:00:00,Good,High,control
USER_01518,2024-01-15 00:00:00,Fair,Medium,control
USER_01519,2024-01-03 00:00:00,Excellent,Medium,treatment
USER_01520,2024-01-05 00:00:00,Good,High,control
USER_01521,2024-01-03 00:00:00,Good,Medium,treatment
USER_01522,2024-01-02 00:00:00,Good,High,control
USER_01523,2024-01-14 00:00:00,Good,Medium,treatment
USER_01524,2024-01-13 00:00:00,Good,Medium,control
USER_01525,2024-01-14 00:00:00,Good,Medium,control
USER_01526,2024-01-04 00:00:00,Good,Low,control
USER_01527,2024-01-02 00:00:00,Fair,Medium,control
USER_01528,2024-01-08 00:00:00,Excellent,Medium,control
USER_01529,2024-01-28 00:00:00,Good,Medium,control
USER_01530,2024-01-05 00:00:00,Fair,Medium,control
USER_01531,2024-01-29 00:00:00,Good,Medium,treatment
USER_01532,2024-01-20 00:00:00,Fair,High,treatment
USER_01533,2024-01-26 00:00:00,Excellent,Medium,treatment
USER_01534,2024-01-22 00:00:00,Good,Medium,treatment
USER_01535,2024-01-11 00:00:00,Good,Medium,control
USER_01536,2024-01-07 00:00:00,Poor,Medium,treatment
USER_01537,2024-01-14 00:00:00,Fair,Medium,control
USER_01538,2024-01-28 00:00:00,Excellent,Medium,control
USER_01539,2024-01-11 00:00:00,Good,Medium,treatment
USER_01540,2024-01-09 00:00:00,Excellent,Medium,control
USER_01541,2024-01-12 00:00:00,Good,Medium,treatment
USER_01542,2024-01-31 00:00:00,Good,High,control
USER_01543,2024-01-30 00:00:00,Good,Medium,control
USER_01544,2024-01-21 00:00:00,Good,Medium,control
USER_01545,2024-01-27 00:00:00,Poor,High,treatment
USER_01546,2024-01-02 00:00:00,Fair,Medium,control
USER_01547,2024-01-22 00:00:00,Good,High,treatment
USER_01548,2024-01-06 00:00:00,Good,Medium,treatment
USER_01549,2024-01-27 00:00:00,Fair,High,control
USER_01550,2024-01-20 00:00:00,Fair,Medium,control
USER_01551,2024-01-19 00:00:00,Poor,Medium,treatment
USER_01552,2024-01-01 00:00:00,Poor,Medium,treatment
USER_01553,2024-01-03 00:00:00,Good,High,control
USER_01554,2024-01-19 00:00:00,Fair,Medium,treatment
USER_01555,2024-01-04 00:00:00,Excellent,Medium,treatment
USER_01556,2024-01-18 00:00:00,Good,Medium,control
USER_01557,2024-01-19 00:00:00,Excellent,Medium,control
USER_01558,2024-01-20 00:00:00,Fair,Low,treatment
USER_01559,2024-01-19 00:00:00,Fair,High,control
USER_01560,2024-01-31 00:00:00,Good,Medium,treatment
USER_01561,2024-01-21 00:00:00,Good,Medium,control
USER_01562,2024-01-18 00:00:00,Excellent,Low,control
USER_01563,2024-01-15 00:00:00,Excellent,Medium,control
USER_01564,2024-01-01 00:00:00,Good,Medium,control
USER_01565,2024-01-25 00:00:00,Good,High,treatment
USER_01566,2024-01-17 00:00:00,Fair,Medium,treatment
USER_01567,2024-01-26 00:00:00,Fair,Medium,treatment
USER_01568,2024-01-14 00:00:00,Good,Medium,control
USER_01569,2024-01-09 00:00:00,Fair,Medium,control
USER_01570,2024-01-28 00:00:00,Good,Medium,treatment
USER_01571,2024-01-01 00:00:00,Good,Medium,treatment
USER_01572,2024-01-21 00:00:00,Good,Medium,control
USER_01573,2024-01-28 00:00:00,Fair,Medium,control
USER_01574,2024-01-29 00:00:00,Excellent,Medium,control
USER_01575,2024-01-23 00:00:00,Excellent,Medium,control
USER_01576,2024-01-04 00:00:00,Fair,Medium,control
USER_01577,2024-01-15 00:00:00,Fair,High,control
USER_01578,2024-01-05 00:00:00,Fair,Low,control
USER_01579,2024-01-09 00:00:00,Good,Medium,treatment
USER_01580,2024-01-18 00:00:00,Fair,Low,control
USER_01581,2024-01-30 00:00:00,Fair,High,treatment
USER_01582,2024-01-03 00:00:00,Good,Medium,treatment
USER_01583,2024-01-16 00:00:00,Poor,Medium,treatment
USER_01584,2024-01-17 00:00:00,Good,Medium,control
USER_01585,2024-01-20 00:00:00,Good,Medium,treatment
USER_01586,2024-01-25 00:00:00,Good,High,control
USER_01587,2024-01-17 00:00:00,Poor,Medium,treatment
USER_01588,2024-01-22 00:00:00,Good,Medium,treatment
USER_01589,2024-01-20 00:00:00,Good,High,control
USER_01590,2024-01-19 00:00:00,Excellent,Medium,treatment
USER_01591,2024-01-25 00:00:00,Excellent,Low,control
USER_01592,2024-01-10 00:00:00,Fair,Medium,treatment
USER_01593,2024-01-07 00:00:00,Poor,Medium,treatment
USER_01594,2024-01-22 00:00:00,Fair,Medium,treatment
USER_01595,2024-01-03 00:00:00,Excellent,Low,control
USER_01596,2024-01-05 00:00:00,Fair,Medium,control
USER_01597,2024-01-01 00:00:00,Good,Low,control
USER_01598,2024-01-13 00:00:00,Excellent,High,control
USER_01599,2024-01-22 00:00:00,Excellent,High,treatment
USER_01600,2024-01-05 00:00:00,Good,Medium,control
USER_01601,2024-01-24 00:00:00,Excellent,Medium,control
USER_01602,2024-01-02 00:00:00,Fair,High,treatment
USER_01603,2024-01-02 00:00:00,Fair,Medium,treatment
USER_01604,2024-01-30 00:00:00,Good,High,control
USER_01605,2024-01-25 00:00:00,Fair,Low,control
USER_01606,2024-01-07 00:00:00,Excellent,Medium,treatment
USER_01607,2024-01-29 00:00:00,Poor,Medium,control
USER_01608,2024-01-06 00:00:00,Good,Medium,treatment
USER_01609,2024-01-25 00:00:00,Good,Medium,treatment
USER_01610,2024-01-21 00:00:00,Good,Medium,control
USER_01611,2024-01-06 00:00:00,Good,Medium,control
USER_01612,2024-01-19 00:00:00,Fair,Low,treatment
USER_01613,2024-01-14 00:00:00,Good,Medium,control
USER_01614,2024-01-14 00:00:00,Excellent,High,control
USER_01615,2024-01-08 00:00:00,Fair,High,treatment
USER_01616,2024-01-26 00:00:00,Fair,High,treatment
USER_01617,2024-01-30 00:00:00,Good,High,treatment
USER_01618,2024-01-08 00:00:00,Good,High,control
USER_01619,2024-01-20 00:00:00,Good,High,control
USER_01620,2024-01-31 00:00:00,Fair,High,control
USER_01621,2024-01-24 00:00:00,Fair,Medium,treatment
USER_01622,2024-01-14 00:00:00,Good,Medium,control
USER_01623,2024-01-24 00:00:00,Good,Medium,control
USER_01624,2024-01-04 00:00:00,Good,Low,treatment
USER_01625,2024-01-09 00:00:00,Good,Low,control
USER_01626,2024-01-03 00:00:00,Fair,Low,control
USER_01627,2024-01-21 00:00:00,Excellent,Low,treatment
USER_01628,2024-01-31 00:00:00,Good,Medium,treatment
USER_01629,2024-01-12 00:00:00,Fair,Medium,control
USER_01630,2024-01-06 00:00:00,Good,Medium,treatment
USER_01631,2024-01-09 00:00:00,Good,Medium,control
USER_01632,2024-01-27 00:00:00,Fair,High,treatment
USER_01633,2024-01-17 00:00:00,Good,High,treatment
USER_01634,2024-01-31 00:00:00,Fair,Medium,control
USER_01635,2024-01-24 00:00:00,Fair,Low,treatment
USER_01636,2024-01-12 00:00:00,Good,Medium,treatment
USER_01637,2024-01-30 00:00:00,Good,Low,treatment
USER_01638,2024-01-18 00:00:00,Excellent,Low,treatment
USER_01639,2024-01-25 00:00:00,Good,High,control
USER_01640,2024-01-31 00:00:00,Good,Low,control
USER_01641,2024-01-08 00:00:00,Excellent,Medium,treatment
USER_01642,2024-01-06 00:00:00,Good,Medium,control
USER_01643,2024-01-14 00:00:00,Good,Medium,treatment
USER_01644,2024-01-18 00:00:00,Good,Low,control
USER_01645,2024-01-20 00:00:00,Fair,High,treatment
USER_01646,2024-01-13 00:00:00,Good,Medium,control
USER_01647,2024-01-27 00:00:00,Good,Low,treatment
USER_01648,2024-01-26 00:00:00,Poor,High,control
USER_01649,2024-01-07 00:00:00,Fair,Medium,treatment
USER_01650,2024-01-08 00:00:00,Excellent,Medium,control
USER_01651,2024-01-05 00:00:00,Poor,Medium,control
USER_01652,2024-01-27 00:00:00,Good,Medium,treatment
USER_01653,2024-01-19 00:00:00,Fair,High,control
USER_01654,2024-01-07 00:00:00,Good,Medium,control
USER_01655,2024-01-03 00:00:00,Fair,Medium,control
USER_01656,2024-01-16 00:00:00,Fair,Medium,control
USER_01657,2024-01-24 00:00:00,Good,High,treatment
USER_01658,2024-01-14 00:00:00,Good,Medium,control
USER_01659,2024-01-05 00:00:00,Good,Low,control
USER_01660,2024-01-07 00:00:00,Fair,Low,treatment
USER_01661,2024-01-06 00:00:00,Good,Medium,control
USER_01662,2024-01-25 00:00:00,Poor,Medium,control
USER_01663,2024-01-05 00:00:00,Fair,High,treatment
USER_01664,2024-01-27 00:00:00,Poor,Medium,control
USER_01665,2024-01-13 00:00:00,Excellent,Low,treatment
USER_01666,2024-01-07 00:00:00,Good,High,treatment
USER_01667,2024-01-04 00:00:00,Fair,High,control
USER_01668,2024-01-08 00:00:00,Excellent,Medium,treatment
USER_01669,2024-01-17 00:00:00,Fair,Low,control
USER_01670,2024-01-27 00:00:00,Poor,Medium,treatment
USER_01671,2024-01-18 00:00:00,Excellent,High,treatment
USER_01672,2024-01-06 00:00:00,Good,Medium,control
USER_01673,2024-01-24 00:00:00,Excellent,Medium,treatment
USER_01674,2024-01-31 00:00:00,Good,Medium,control
USER_01675,2024-01-30 00:00:00,Excellent,Medium,control
USER_01676,2024-01-10 00:00:00,Fair,Low,treatment
USER_01677,2024-01-09 00:00:00,Good,Medium,control
USER_01678,2024-01-06 00:00:00,Fair,Medium,treatment
USER_01679,2024-01-02 00:00:00,Good,Medium,control
USER_01680,2024-01-01 00:00:00,Excellent,Medium,treatment
USER_01681,2024-01-02 00:00:00,Good,Medium,control
USER_01682,2024-01-02 00:00:00,Good,High,treatment
USER_01683,2024-01-05 00:00:00,Good,Low,control
USER_01684,2024-01-21 00:00:00,Excellent,Medium,treatment
USER_01685,2024-01-25 00:00:00,Fair,Medium,treatment
USER_01686,2024-01-27 00:00:00,Fair,Medium,treatment
USER_01687,2024-01-31 00:00:00,Excellent,High,treatment
USER_01688,2024-01-07 00:00:00,Poor,Medium,treatment
USER_01689,2024-01-14 00:00:00,Good,High,control
USER_01690,2024-01-15 00:00:00,Fair,Medium,control
USER_01691,2024-01-18 00:00:00,Excellent,Medium,treatment
USER_01692,2024-01-21 00:00:00,Excellent,Medium,treatment
USER_01693,2024-01-07 00:00:00,Excellent,Medium,treatment
USER_01694,2024-01-17 00:00:00,Fair,Medium,control
USER_01695,2024-01-07 00:00:00,Good,Low,treatment
USER_01696,2024-01-30 00:00:00,Excellent,Medium,control
USER_01697,2024-01-07 00:00:00,Excellent,Medium,treatment
USER_01698,2024-01-01 00:00:00,Excellent,Medium,control
USER_01699,2024-01-05 00:00:00,Fair,Medium,treatment
USER_01700,2024-01-16 00:00:00,Good,High,control
USER_01701,2024-01-26 00:00:00,Good,High,treatment
USER_01702,2024-01-16 00:00:00,Fair,Medium,control
USER_01703,2024-01-23 00:00:00,Excellent,High,control
USER_01704,2024-01-30 00:00:00,Good,Medium,treatment
USER_01705,2024-01-29 00:00:00,Fair,Medium,control
USER_01706,2024-01-28 00:00:00,Fair,Medium,control
USER_01707,2024-01-30 00:00:00,Good,High,control
USER_01708,2024-01-06 00:00:00,Poor,Low,control
USER_01709,2024-01-17 00:00:00,Excellent,High,control
USER_01710,2024-01-23 00:00:00,Good,Medium,treatment
USER_01711,2024-01-18 00:00:00,Good,Medium,treatment
USER_01712,2024-01-29 00:00:00,Fair,Low,treatment
USER_01713,2024-01-05 00:00:00,Good,Medium,control
USER_01714,2024-01-19 00:00:00,Fair,Medium,control
USER_01715,2024-01-27 00:00:00,Poor,Medium,control
USER_01716,2024-01-03 00:00:00,Good,High,control
USER_01717,2024-01-15 00:00:00,Good,High,treatment
USER_01718,2024-01-31 00:00:00,Fair,Medium,control
USER_01719,2024-01-13 00:00:00,Good,Low,treatment
USER_01720,2024-01-22 00:00:00,Excellent,Low,control
USER_01721,2024-01-13 00:00:00,Excellent,Medium,treatment
USER_01722,2024-01-19 00:00:00,Fair,High,control
USER_01723,2024-01-13 00:00:00,Good,High,control
USER_01724,2024-01-03 00:00:00,Good,Medium,control
USER_01725,2024-01-11 00:00:00,Fair,Medium,control
USER_01726,2024-01-07 00:00:00,Excellent,Medium,treatment
USER_01727,2024-01-06 00:00:00,Excellent,High,treatment
USER_01728,2024-01-22 00:00:00,Fair,Low,treatment
USER_01729,2024-01-12 00:00:00,Good,Medium,control
USER_01730,2024-01-19 00:00:00,Excellent,High,treatment
USER_01731,2024-01-30 00:00:00,Fair,High,control
USER_01732,2024-01-14 00:00:00,Excellent,Medium,control
USER_01733,2024-01-17 00:00:00,Excellent,High,treatment
USER_01734,2024-01-29 00:00:00,Fair,High,treatment
USER_01735,2024-01-20 00:00:00,Excellent,High,control
USER_01736,2024-01-06 00:00:00,Good,High,treatment
USER_01737,2024-01-26 00:00:00,Good,High,control
USER_01738,2024-01-01 00:00:00,Good,Medium,control
USER_01739,2024-01-09 00:00:00,Excellent,High,treatment
USER_01740,2024-01-11 00:00:00,Excellent,Medium,treatment
USER_01741,2024-01-20 00:00:00,Good,Medium,control
USER_01742,2024-01-29 00:00:00,Fair,Medium,treatment
USER_01743,2024-01-16 00:00:00,Good,Medium,treatment
USER_01744,2024-01-07 00:00:00,Good,Medium,treatment
USER_01745,2024-01-02 00:00:00,Poor,Low,treatment
USER_01746,2024-01-31 00:00:00,Fair,Medium,treatment
USER_01747,2024-01-22 00:00:00,Fair,Low,control
USER_01748,2024-01-30 00:00:00,Excellent,Medium,control
USER_01749,2024-01-08 00:00:00,Good,Medium,treatment
USER_01750,2024-01-01 00:00:00,Fair,High,control
USER_01751,2024-01-25 00:00:00,Poor,Medium,treatment
USER_01752,2024-01-29 00:00:00,Good,Low,treatment
USER_01753,2024-01-18 00:00:00,Excellent,Low,control
USER_01754,2024-01-07 00:00:00,Excellent,Medium,control
USER_01755,2024-01-16 00:00:00,Good,Medium,control
USER_01756,2024-01-05 00:00:00,Fair,Medium,treatment
USER_01757,2024-01-18 00:00:00,Fair,Medium,treatment
USER_01758,2024-01-22 00:00:00,Excellent,High,control
USER_01759,2024-01-27 00:00:00,Good,High,treatment
USER_01760,2024-01-12 00:00:00,Fair,Low,treatment
USER_01761,2024-01-18 00:00:00,Good,Medium,control
USER_01762,2024-01-03 00:00:00,Fair,Medium,control
USER_01763,2024-01-18 00:00:00,Good,Medium,control
USER_01764,2024-01-06 00:00:00,Fair,High,treatment
USER_01765,2024-01-12 00:00:00,Excellent,High,control
USER_01766,2024-01-31 00:00:00,Poor,Medium,control
USER_01767,2024-01-06 00:00:00,Good,Medium,treatment
USER_01768,2024-01-05 00:00:00,Fair,Low,control
USER_01769,2024-01-04 00:00:00,Good,Medium,treatment
USER_01770,2024-01-25 00:00:00,Good,Medium,treatment
USER_01771,2024-01-28 00:00:00,Fair,Medium,control
USER_01772,2024-01-21 00:00:00,Good,High,treatment
USER_01773,2024-01-20 00:00:00,Fair,High,treatment
USER_01774,2024-01-22 00:00:00,Excellent,Medium,treatment
USER_01775,2024-01-27 00:00:00,Poor,High,treatment
USER_01776,2024-01-02 00:00:00,Excellent,Low,treatment
USER_01777,2024-01-31 00:00:00,Good,Medium,treatment
USER_01778,2024-01-31 00:00:00,Good,High,control
USER_01779,2024-01-30 00:00:00,Fair,Medium,control
USER_01780,2024-01-14 00:00:00,Good,High,control
USER_01781,2024-01-06 00:00:00,Excellent,Medium,control
USER_01782,2024-01-19 00:00:00,Fair,Medium,treatment
USER_01783,2024-01-10 00:00:00,Fair,Low,treatment
USER_01784,2024-01-17 00:00:00,Excellent,Medium,treatment
USER_01785,2024-01-16 00:00:00,Excellent,Medium,control
USER_01786,2024-01-02 00:00:00,Fair,Low,treatment
USER_01787,2024-01-22 00:00:00,Poor,High,treatment
USER_01788,2024-01-28 00:00:00,Good,Medium,treatment
USER_01789,2024-01-11 00:00:00,Good,Medium,control
USER_01790,2024-01-17 00:00:00,Fair,Medium,control
USER_01791,2024-01-04 00:00:00,Fair,High,control
USER_01792,2024-01-15 00:00:00,Excellent,Low,control
USER_01793,2024-01-23 00:00:00,Fair,Medium,control
USER_01794,2024-01-18 00:00:00,Good,Low,treatment
USER_01795,2024-01-19 00:00:00,Good,Medium,control
USER_01796,2024-01-20 00:00:00,Good,Medium,control
USER_01797,2024-01-13 00:00:00,Poor,Low,treatment
USER_01798,2024-01-07 00:00:00,Good,High,control
USER_01799,2024-01-07 00:00:00,Fair,High,treatment
USER_01800,2024-01-25 00:00:00,Excellent,High,treatment
USER_01801,2024-01-24 00:00:00,Fair,Low,control
USER_01802,2024-01-11 00:00:00,Good,Low,control
USER_01803,2024-01-22 00:00:00,Good,Low,control
USER_01804,2024-01-25 00:00:00,Good,High,control
USER_01805,2024-01-25 00:00:00,Fair,Medium,control
USER_01806,2024-01-01 00:00:00,Good,High,control
USER_01807,2024-01-24 00:00:00,Fair,Medium,treatment
USER_01808,2024-01-02 00:00:00,Excellent,Medium,control
USER_01809,2024-01-28 00:00:00,Fair,High,control
USER_01810,2024-01-17 00:00:00,Good,Medium,treatment
USER_01811,2024-01-08 00:00:00,Good,Medium,treatment
USER_01812,2024-01-26 00:00:00,Good,Low,treatment
USER_01813,2024-01-28 00:00:00,Good,Medium,control
USER_01814,2024-01-08 00:00:00,Excellent,Medium,control
USER_01815,2024-01-30 00:00:00,Poor,Medium,treatment
USER_01816,2024-01-27 00:00:00,Good,Medium,treatment
USER_01817,2024-01-28 00:00:00,Fair,High,control
USER_01818,2024-01-16 00:00:00,Poor,Medium,control
USER_01819,2024-01-09 00:00:00,Good,Medium,treatment
USER_01820,2024-01-05 00:00:00,Fair,High,treatment
USER_01821,2024-01-14 00:00:00,Fair,High,control
USER_01822,2024-01-14 00:00:00,Good,Medium,treatment
USER_01823,2024-01-20 00:00:00,Good,Medium,treatment
USER_01824,2024-01-24 00:00:00,Good,Medium,control
USER_01825,2024-01-02 00:00:00,Good,Medium,treatment
USER_01826,2024-01-28 00:00:00,Excellent,Medium,control
USER_01827,2024-01-07 00:00:00,Good,High,treatment
USER_01828,2024-01-04 00:00:00,Poor,Medium,treatment
USER_01829,2024-01-15 00:00:00,Fair,Medium,treatment
USER_01830,2024-01-20 00:00:00,Fair,Medium,treatment
USER_01831,2024-01-16 00:00:00,Fair,Medium,control
USER_01832,2024-01-22 00:00:00,Good,Medium,control
USER_01833,2024-01-21 00:00:00,Good,High,control
USER_01834,2024-01-27 00:00:00,Good,Medium,treatment
USER_01835,2024-01-21 00:00:00,Good,Low,control
USER_01836,2024-01-14 00:00:00,Excellent,High,treatment
USER_01837,2024-01-01 00:00:00,Excellent,Medium,control
USER_01838,2024-01-31 00:00:00,Fair,Medium,control
USER_01839,2024-01-14 00:00:00,Fair,Medium,control
USER_01840,2024-01-05 00:00:00,Excellent,Medium,treatment
USER_01841,2024-01-16 00:00:00,Good,Low,control
USER_01842,2024-01-21 00:00:00,Good,High,control
USER_01843,2024-01-14 00:00:00,Good,Medium,control
USER_01844,2024-01-14 00:00:00,Excellent,Medium,control
USER_01845,2024-01-26 00:00:00,Fair,Medium,control
USER_01846,2024-01-20 00:00:00,Fair,Medium,control
USER_01847,2024-01-28 00:00:00,Good,Medium,treatment
USER_01848,2024-01-02 00:00:00,Excellent,High,control
USER_01849,2024-01-21 00:00:00,Fair,Low,control
USER_01850,2024-01-13 00:00:00,Fair,Low,control
USER_01851,2024-01-18 00:00:00,Fair,High,treatment
USER_01852,2024-01-16 00:00:00,Good,Medium,treatment
USER_01853,2024-01-26 00:00:00,Good,Medium,treatment
USER_01854,2024-01-09 00:00:00,Fair,High,control
USER_01855,2024-01-05 00:00:00,Good,High,control
USER_01856,2024-01-20 00:00:00,Fair,Medium,control
USER_01857,2024-01-17 00:00:00,Fair,Medium,control
USER_01858,2024-01-29 00:00:00,Poor,Low,control
USER_01859,2024-01-06 00:00:00,Fair,Medium,control
USER_01860,2024-01-10 00:00:00,Poor,Medium,control
USER_01861,2024-01-07 00:00:00,Good,Medium,control
USER_01862,2024-01-29 00:00:00,Fair,Low,treatment
USER_01863,2024-01-12 00:00:00,Fair,Medium,treatment
USER_01864,2024-01-07 00:00:00,Fair,Medium,treatment
USER_01865,2024-01-14 00:00:00,Good,Medium,control
USER_01866,2024-01-28 00:00:00,Good,High,treatment
USER_01867,2024-01-03 00:00:00,Fair,Medium,treatment
USER_01868,2024-01-23 00:00:00,Excellent,Medium,control
USER_01869,2024-01-14 00:00:00,Fair,Low,control
USER_01870,2024-01-13 00:00:00,Excellent,High,control
USER_01871,2024-01-06 00:00:00,Good,Medium,control
USER_01872,2024-01-05 00:00:00,Fair,Low,control
USER_01873,2024-01-17 00:00:00,Good,Low,control
USER_01874,2024-01-30 00:00:00,Fair,High,control
USER_01875,2024-01-16 00:00:00,Fair,Medium,treatment
USER_01876,2024-01-04 00:00:00,Poor,Medium,treatment
USER_01877,2024-01-04 00:00:00,Excellent,Medium,control
USER_01878,2024-01-25 00:00:00,Good,Medium,control
USER_01879,2024-01-05 00:00:00,Good,High,control
USER_01880,2024-01-13 00:00:00,Fair,Low,treatment
USER_01881,2024-01-22 00:00:00,Good,Medium,control
